Rainfall_Aries,Rainfall_Boso,Rainfall_Campana,Rainfall_Nangka,Rainfall_Oro,Waterlevel_Sto_Nino,Waterlevel_Montalban,Discharge_Sto_Nino,Discharge_San_Jose,Cross_Section_Sto_Nino,Cross_Section_Montalban,Velocity_Sto_Nino,Velocity_Montalban,datetime,t,x,Date
0,0,0,0,0,11.95,20.52,15.963476561469395,8.918746661263755,788.6999999999999,615.6,0.0202402390788251,0.0144878925621568,2016-06-26 00:00:00,0.0,14420,2016-06-26
0,0,0,0,0,11.95,20.52,15.963476561469395,8.918746661263755,788.6999999999999,615.6,0.0202402390788251,0.0144878925621568,2016-06-26 01:00:00,3600.0,14420,2016-06-26
0,0,0,0,0,11.94,20.51,15.767735195482006,8.82967117818967,788.04,615.3000000000001,0.0200088005627658,0.0143501888155203,2016-06-26 02:00:00,7200.0,14420,2016-06-26
0,0,0,0,0,11.94,20.51,15.767735195482006,8.82967117818967,788.04,615.3000000000001,0.0200088005627658,0.0143501888155203,2016-06-26 03:00:00,10800.0,14420,2016-06-26
0,0,0,0,0,11.93,20.51,15.57392688182567,8.82967117818967,787.38,615.3000000000001,0.0197794290962758,0.0143501888155203,2016-06-26 04:00:00,14400.0,14420,2016-06-26
0,0,0,0,0,11.93,20.51,15.57392688182567,8.82967117818967,787.38,615.3000000000001,0.0197794290962758,0.0143501888155203,2016-06-26 05:00:00,18000.0,14420,2016-06-26
0,0,0,0,0,11.92,20.51,15.38203716573697,8.82967117818967,786.72,615.3000000000001,0.0195521115082074,0.0143501888155203,2016-06-26 06:00:00,21600.0,14420,2016-06-26
0,0,0,0,0,11.92,20.51,15.38203716573697,8.82967117818967,786.72,615.3000000000001,0.0195521115082074,0.0143501888155203,2016-06-26 07:00:00,25200.0,14420,2016-06-26
0,0,0,0,0,11.92,20.5,15.38203716573697,8.741468166770943,786.72,615.0,0.0195521115082074,0.0142137693768633,2016-06-26 08:00:00,28800.0,14420,2016-06-26
0,0,0,0,0,11.92,20.5,15.38203716573697,8.741468166770943,786.72,615.0,0.0195521115082074,0.0142137693768633,2016-06-26 09:00:00,32400.0,14420,2016-06-26
0,0,0,0,0,11.92,20.5,15.38203716573697,8.741468166770943,786.72,615.0,0.0195521115082074,0.0142137693768633,2016-06-26 10:00:00,36000.0,14420,2016-06-26
0,0,0,0,0,11.92,20.5,15.38203716573697,8.741468166770943,786.72,615.0,0.0195521115082074,0.0142137693768633,2016-06-26 11:00:00,39600.0,14420,2016-06-26
0,0,0,1,0,12.11,20.5,19.3703155829342,8.741468166770943,799.26,615.0,0.0242353121423994,0.0142137693768633,2016-06-26 12:00:00,43200.0,14420,2016-06-26
0,0,1,13,0,12.33,20.5,24.98443748226913,8.741468166770943,813.78,615.0,0.0307017098998121,0.0142137693768633,2016-06-26 13:00:00,46800.0,14420,2016-06-26
0,0,0,0,0,12.37,20.5,26.13278058826683,8.741468166770943,816.42,615.0,0.0320089911911354,0.0142137693768633,2016-06-26 14:00:00,50400.0,14420,2016-06-26
0,0,0,0,0,12.35,20.5,25.55342664959657,8.741468166770943,815.1,615.0,0.0313500510975298,0.0142137693768633,2016-06-26 15:00:00,54000.0,14420,2016-06-26
0,1,4,0,0,12.33,20.5,24.98443748226913,8.741468166770943,813.78,615.0,0.0307017098998121,0.0142137693768633,2016-06-26 16:00:00,57600.0,14420,2016-06-26
5,9,8,2,0,12.33,20.52,24.98443748226913,8.918746661263755,813.78,615.6,0.0307017098998121,0.0144878925621568,2016-06-26 17:00:00,61200.0,14420,2016-06-26
3,3,2,2,1,12.33,20.61,24.98443748226913,9.76110948540043,813.78,618.3,0.0307017098998121,0.0157870119446877,2016-06-26 18:00:00,64800.0,14420,2016-06-26
1,0,0,0,0,12.31,20.61,24.42567240405023,9.76110948540043,812.46,618.3,0.0300638461020237,0.0157870119446877,2016-06-26 19:00:00,68400.0,14420,2016-06-26
0,0,0,0,0,12.38,20.58,26.42638866618216,9.4720007195621,817.08,617.4,0.0323424740125595,0.0153417569153905,2016-06-26 20:00:00,72000.0,14420,2016-06-26
0,1,1,0,0,12.26,20.57,23.07257855567565,9.377509972773408,809.16,617.1,0.0285142352015369,0.0151960945920813,2016-06-26 21:00:00,75600.0,14420,2016-06-26
0,0,0,1,0,12.25,20.56,22.80933429588041,9.283943659161803,808.5,616.8,0.0282119162595923,0.0150517893306773,2016-06-26 22:00:00,79200.0,14420,2016-06-26
0,0,1,0,0,12.23,20.56,22.290084593548013,9.283943659161803,807.1800000000001,616.8,0.0276147632418395,0.0150517893306773,2016-06-26 23:00:00,82800.0,14420,2016-06-26
